name	class	sid	cid	wid	l	r	diff	feat_file
0	1	0	0	109	2	2	0	./windowed/pose/paired/s_02/window_109.1.2.csv
0	2	0	0	109	2	0	2	./windowed/pose/paired/s_02/window_109.2.0.csv
0	1	0	0	109	2	2	0	./windowed/pose/paired/s_02/window_109.2.1.csv
0	1	0	0	110	2	2	0	./windowed/pose/paired/s_02/window_110.0.1.csv
0	1	0	0	110	2	2	0	./windowed/pose/paired/s_02/window_110.0.2.csv
0	1	0	0	110	2	2	0	./windowed/pose/paired/s_02/window_110.1.0.csv
0	1	0	0	110	2	2	0	./windowed/pose/paired/s_02/window_110.1.2.csv
0	1	0	0	110	2	2	0	./windowed/pose/paired/s_02/window_110.2.0.csv
0	1	0	0	110	2	2	0	./windowed/pose/paired/s_02/window_110.2.1.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_02/window_111.0.1.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_02/window_111.0.2.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_02/window_111.1.0.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_02/window_111.1.2.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_02/window_111.2.0.csv
0	1	0	0	111	2	2	0	./windowed/pose/paired/s_02/window_111.2.1.csv
0	2	0	0	112	2	1	1	./windowed/pose/paired/s_02/window_112.0.1.csv
0	1	0	0	112	2	2	0	./windowed/pose/paired/s_02/window_112.0.2.csv
0	0	0	0	112	1	2	-1	./windowed/pose/paired/s_02/window_112.1.0.csv
0	0	0	0	112	1	2	-1	./windowed/pose/paired/s_02/window_112.1.2.csv
0	1	0	0	112	2	2	0	./windowed/pose/paired/s_02/window_112.2.0.csv
0	2	0	0	112	2	1	1	./windowed/pose/paired/s_02/window_112.2.1.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_02/window_113.0.1.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_02/window_113.0.2.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_02/window_113.1.0.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_02/window_113.1.2.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_02/window_113.2.0.csv
0	1	0	0	113	2	2	0	./windowed/pose/paired/s_02/window_113.2.1.csv
0	2	0	0	114	2	1	1	./windowed/pose/paired/s_02/window_114.0.1.csv
0	1	0	0	114	2	2	0	./windowed/pose/paired/s_02/window_114.0.2.csv
0	0	0	0	114	1	2	-1	./windowed/pose/paired/s_02/window_114.1.0.csv
0	0	0	0	114	1	2	-1	./windowed/pose/paired/s_02/window_114.1.2.csv
0	1	0	0	114	2	2	0	./windowed/pose/paired/s_02/window_114.2.0.csv
0	2	0	0	114	2	1	1	./windowed/pose/paired/s_02/window_114.2.1.csv
0	2	0	0	115	2	0	2	./windowed/pose/paired/s_02/window_115.0.1.csv
0	1	0	0	115	2	2	0	./windowed/pose/paired/s_02/window_115.0.2.csv
0	0	0	0	115	0	2	-2	./windowed/pose/paired/s_02/window_115.1.0.csv
0	0	0	0	115	0	2	-2	./windowed/pose/paired/s_02/window_115.1.2.csv
0	1	0	0	115	2	2	0	./windowed/pose/paired/s_02/window_115.2.0.csv
0	2	0	0	115	2	0	2	./windowed/pose/paired/s_02/window_115.2.1.csv
0	1	0	0	116	1	1	0	./windowed/pose/paired/s_02/window_116.0.1.csv
0	1	0	0	116	1	1	0	./windowed/pose/paired/s_02/window_116.0.2.csv
0	1	0	0	116	1	1	0	./windowed/pose/paired/s_02/window_116.1.0.csv
0	1	0	0	116	1	1	0	./windowed/pose/paired/s_02/window_116.1.2.csv
0	1	0	0	116	1	1	0	./windowed/pose/paired/s_02/window_116.2.0.csv
0	1	0	0	116	1	1	0	./windowed/pose/paired/s_02/window_116.2.1.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_02/window_117.0.1.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_02/window_117.0.2.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_02/window_117.1.0.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_02/window_117.1.2.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_02/window_117.2.0.csv
0	1	0	0	117	2	2	0	./windowed/pose/paired/s_02/window_117.2.1.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_02/window_118.0.1.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_02/window_118.0.2.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_02/window_118.1.0.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_02/window_118.1.2.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_02/window_118.2.0.csv
0	1	0	0	118	2	2	0	./windowed/pose/paired/s_02/window_118.2.1.csv
0	2	0	0	119	2	0	2	./windowed/pose/paired/s_02/window_119.0.1.csv
0	1	0	0	119	2	2	0	./windowed/pose/paired/s_02/window_119.0.2.csv
0	0	0	0	119	0	2	-2	./windowed/pose/paired/s_02/window_119.1.0.csv
0	0	0	0	119	0	2	-2	./windowed/pose/paired/s_02/window_119.1.2.csv
0	1	0	0	119	2	2	0	./windowed/pose/paired/s_02/window_119.2.0.csv
0	2	0	0	119	2	0	2	./windowed/pose/paired/s_02/window_119.2.1.csv
0	1	0	0	120	2	2	0	./windowed/pose/paired/s_02/window_120.0.1.csv
0	2	0	0	120	2	1	1	./windowed/pose/paired/s_02/window_120.0.2.csv
0	1	0	0	120	2	2	0	./windowed/pose/paired/s_02/window_120.1.0.csv
0	2	0	0	120	2	1	1	./windowed/pose/paired/s_02/window_120.1.2.csv
0	0	0	0	120	1	2	-1	./windowed/pose/paired/s_02/window_120.2.0.csv
0	0	0	0	120	1	2	-1	./windowed/pose/paired/s_02/window_120.2.1.csv
0	1	0	0	121	1	1	0	./windowed/pose/paired/s_02/window_121.0.1.csv
0	1	0	0	121	1	1	0	./windowed/pose/paired/s_02/window_121.0.2.csv
0	1	0	0	121	1	1	0	./windowed/pose/paired/s_02/window_121.1.0.csv
0	1	0	0	121	1	1	0	./windowed/pose/paired/s_02/window_121.1.2.csv
0	1	0	0	121	1	1	0	./windowed/pose/paired/s_02/window_121.2.0.csv
0	1	0	0	121	1	1	0	./windowed/pose/paired/s_02/window_121.2.1.csv
0	2	0	0	122	2	0	2	./windowed/pose/paired/s_02/window_122.0.1.csv
0	1	0	0	122	2	2	0	./windowed/pose/paired/s_02/window_122.0.2.csv
0	0	0	0	122	0	2	-2	./windowed/pose/paired/s_02/window_122.1.0.csv
0	0	0	0	122	0	2	-2	./windowed/pose/paired/s_02/window_122.1.2.csv
0	1	0	0	122	2	2	0	./windowed/pose/paired/s_02/window_122.2.0.csv
0	2	0	0	122	2	0	2	./windowed/pose/paired/s_02/window_122.2.1.csv
0	1	0	0	123	2	2	0	./windowed/pose/paired/s_02/window_123.0.1.csv
0	2	0	0	123	2	1	1	./windowed/pose/paired/s_02/window_123.0.2.csv
0	1	0	0	123	2	2	0	./windowed/pose/paired/s_02/window_123.1.0.csv
0	2	0	0	123	2	1	1	./windowed/pose/paired/s_02/window_123.1.2.csv
0	0	0	0	123	1	2	-1	./windowed/pose/paired/s_02/window_123.2.0.csv
0	0	0	0	123	1	2	-1	./windowed/pose/paired/s_02/window_123.2.1.csv
0	2	0	0	124	1	0	1	./windowed/pose/paired/s_02/window_124.0.1.csv
0	1	0	0	124	1	1	0	./windowed/pose/paired/s_02/window_124.0.2.csv
0	0	0	0	124	0	1	-1	./windowed/pose/paired/s_02/window_124.1.0.csv
0	0	0	0	124	0	1	-1	./windowed/pose/paired/s_02/window_124.1.2.csv
0	1	0	0	124	1	1	0	./windowed/pose/paired/s_02/window_124.2.0.csv
0	2	0	0	124	1	0	1	./windowed/pose/paired/s_02/window_124.2.1.csv
0	2	0	0	125	2	0	2	./windowed/pose/paired/s_02/window_125.0.1.csv
0	1	0	0	125	2	2	0	./windowed/pose/paired/s_02/window_125.0.2.csv
0	0	0	0	125	0	2	-2	./windowed/pose/paired/s_02/window_125.1.0.csv
0	0	0	0	125	0	2	-2	./windowed/pose/paired/s_02/window_125.1.2.csv
0	1	0	0	125	2	2	0	./windowed/pose/paired/s_02/window_125.2.0.csv
0	2	0	0	125	2	0	2	./windowed/pose/paired/s_02/window_125.2.1.csv
0	2	0	0	126	2	0	2	./windowed/pose/paired/s_02/window_126.0.1.csv
0	1	0	0	126	2	2	0	./windowed/pose/paired/s_02/window_126.0.2.csv
0	0	0	0	126	0	2	-2	./windowed/pose/paired/s_02/window_126.1.0.csv
0	0	0	0	126	0	2	-2	./windowed/pose/paired/s_02/window_126.1.2.csv
0	1	0	0	126	2	2	0	./windowed/pose/paired/s_02/window_126.2.0.csv
0	2	0	0	126	2	0	2	./windowed/pose/paired/s_02/window_126.2.1.csv
0	1	0	0	127	0	0	0	./windowed/pose/paired/s_02/window_127.0.1.csv
0	1	0	0	127	0	0	0	./windowed/pose/paired/s_02/window_127.0.2.csv
0	1	0	0	127	0	0	0	./windowed/pose/paired/s_02/window_127.1.0.csv
0	1	0	0	127	0	0	0	./windowed/pose/paired/s_02/window_127.1.2.csv
0	1	0	0	127	0	0	0	./windowed/pose/paired/s_02/window_127.2.0.csv
0	1	0	0	127	0	0	0	./windowed/pose/paired/s_02/window_127.2.1.csv
0	1	0	0	128	2	2	0	./windowed/pose/paired/s_02/window_128.0.1.csv
0	2	0	0	128	2	1	1	./windowed/pose/paired/s_02/window_128.0.2.csv
0	1	0	0	128	2	2	0	./windowed/pose/paired/s_02/window_128.1.0.csv
0	2	0	0	128	2	1	1	./windowed/pose/paired/s_02/window_128.1.2.csv
0	0	0	0	128	1	2	-1	./windowed/pose/paired/s_02/window_128.2.0.csv
0	0	0	0	128	1	2	-1	./windowed/pose/paired/s_02/window_128.2.1.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_02/window_129.0.1.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_02/window_129.0.2.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_02/window_129.1.0.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_02/window_129.1.2.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_02/window_129.2.0.csv
0	1	0	0	129	2	2	0	./windowed/pose/paired/s_02/window_129.2.1.csv
0	1	0	0	130	2	2	0	./windowed/pose/paired/s_02/window_130.0.1.csv
0	2	0	0	130	2	1	1	./windowed/pose/paired/s_02/window_130.0.2.csv
0	1	0	0	130	2	2	0	./windowed/pose/paired/s_02/window_130.1.0.csv
0	2	0	0	130	2	1	1	./windowed/pose/paired/s_02/window_130.1.2.csv
0	0	0	0	130	1	2	-1	./windowed/pose/paired/s_02/window_130.2.0.csv
0	0	0	0	130	1	2	-1	./windowed/pose/paired/s_02/window_130.2.1.csv
0	1	0	0	131	0	0	0	./windowed/pose/paired/s_02/window_131.0.1.csv
0	1	0	0	131	0	0	0	./windowed/pose/paired/s_02/window_131.0.2.csv
0	1	0	0	131	0	0	0	./windowed/pose/paired/s_02/window_131.1.0.csv
0	1	0	0	131	0	0	0	./windowed/pose/paired/s_02/window_131.1.2.csv
0	1	0	0	131	0	0	0	./windowed/pose/paired/s_02/window_131.2.0.csv
0	1	0	0	131	0	0	0	./windowed/pose/paired/s_02/window_131.2.1.csv
0	0	0	0	132	0	2	-2	./windowed/pose/paired/s_02/window_132.0.1.csv
0	0	0	0	132	0	2	-2	./windowed/pose/paired/s_02/window_132.0.2.csv
0	2	0	0	132	2	0	2	./windowed/pose/paired/s_02/window_132.1.0.csv
0	1	0	0	132	2	2	0	./windowed/pose/paired/s_02/window_132.1.2.csv
0	2	0	0	132	2	0	2	./windowed/pose/paired/s_02/window_132.2.0.csv
0	1	0	0	132	2	2	0	./windowed/pose/paired/s_02/window_132.2.1.csv
0	0	0	0	133	0	2	-2	./windowed/pose/paired/s_02/window_133.0.1.csv
0	0	0	0	133	0	2	-2	./windowed/pose/paired/s_02/window_133.0.2.csv
0	2	0	0	133	2	0	2	./windowed/pose/paired/s_02/window_133.1.0.csv
0	1	0	0	133	2	2	0	./windowed/pose/paired/s_02/window_133.1.2.csv
0	2	0	0	133	2	0	2	./windowed/pose/paired/s_02/window_133.2.0.csv
0	1	0	0	133	2	2	0	./windowed/pose/paired/s_02/window_133.2.1.csv
0	2	0	0	134	2	0	2	./windowed/pose/paired/s_02/window_134.0.1.csv
0	1	0	0	134	2	2	0	./windowed/pose/paired/s_02/window_134.0.2.csv
0	0	0	0	134	0	2	-2	./windowed/pose/paired/s_02/window_134.1.0.csv
0	0	0	0	134	0	2	-2	./windowed/pose/paired/s_02/window_134.1.2.csv
0	1	0	0	134	2	2	0	./windowed/pose/paired/s_02/window_134.2.0.csv
0	2	0	0	134	2	0	2	./windowed/pose/paired/s_02/window_134.2.1.csv
0	0	0	0	135	1	2	-1	./windowed/pose/paired/s_02/window_135.0.1.csv
0	0	0	0	135	1	2	-1	./windowed/pose/paired/s_02/window_135.0.2.csv
0	2	0	0	135	2	1	1	./windowed/pose/paired/s_02/window_135.1.0.csv
0	1	0	0	135	2	2	0	./windowed/pose/paired/s_02/window_135.1.2.csv
0	2	0	0	135	2	1	1	./windowed/pose/paired/s_02/window_135.2.0.csv
0	1	0	0	135	2	2	0	./windowed/pose/paired/s_02/window_135.2.1.csv
0	0	0	0	136	1	2	-1	./windowed/pose/paired/s_02/window_136.0.1.csv
0	0	0	0	136	1	2	-1	./windowed/pose/paired/s_02/window_136.0.2.csv
0	2	0	0	136	2	1	1	./windowed/pose/paired/s_02/window_136.1.0.csv
0	1	0	0	136	2	2	0	./windowed/pose/paired/s_02/window_136.1.2.csv
0	2	0	0	136	2	1	1	./windowed/pose/paired/s_02/window_136.2.0.csv
0	1	0	0	136	2	2	0	./windowed/pose/paired/s_02/window_136.2.1.csv
0	0	0	0	137	1	2	-1	./windowed/pose/paired/s_02/window_137.0.1.csv
0	0	0	0	137	1	2	-1	./windowed/pose/paired/s_02/window_137.0.2.csv
0	2	0	0	137	2	1	1	./windowed/pose/paired/s_02/window_137.1.0.csv
0	1	0	0	137	2	2	0	./windowed/pose/paired/s_02/window_137.1.2.csv
0	2	0	0	137	2	1	1	./windowed/pose/paired/s_02/window_137.2.0.csv
0	1	0	0	137	2	2	0	./windowed/pose/paired/s_02/window_137.2.1.csv
0	0	0	0	138	1	2	-1	./windowed/pose/paired/s_02/window_138.0.1.csv
0	0	0	0	138	1	2	-1	./windowed/pose/paired/s_02/window_138.0.2.csv
0	2	0	0	138	2	1	1	./windowed/pose/paired/s_02/window_138.1.0.csv
0	1	0	0	138	2	2	0	./windowed/pose/paired/s_02/window_138.1.2.csv
0	2	0	0	138	2	1	1	./windowed/pose/paired/s_02/window_138.2.0.csv
0	1	0	0	138	2	2	0	./windowed/pose/paired/s_02/window_138.2.1.csv
0	2	0	0	139	2	0	2	./windowed/pose/paired/s_02/window_139.0.1.csv
0	1	0	0	139	2	2	0	./windowed/pose/paired/s_02/window_139.0.2.csv
0	0	0	0	139	0	2	-2	./windowed/pose/paired/s_02/window_139.1.0.csv
0	0	0	0	139	0	2	-2	./windowed/pose/paired/s_02/window_139.1.2.csv
0	1	0	0	139	2	2	0	./windowed/pose/paired/s_02/window_139.2.0.csv
0	2	0	0	139	2	0	2	./windowed/pose/paired/s_02/window_139.2.1.csv
0	0	0	0	140	0	2	-2	./windowed/pose/paired/s_02/window_140.0.1.csv
0	0	0	0	140	0	2	-2	./windowed/pose/paired/s_02/window_140.0.2.csv
0	2	0	0	140	2	0	2	./windowed/pose/paired/s_02/window_140.1.0.csv
0	1	0	0	140	2	2	0	./windowed/pose/paired/s_02/window_140.1.2.csv
0	2	0	0	140	2	0	2	./windowed/pose/paired/s_02/window_140.2.0.csv
0	1	0	0	140	2	2	0	./windowed/pose/paired/s_02/window_140.2.1.csv
0	1	0	0	141	1	1	0	./windowed/pose/paired/s_02/window_141.0.1.csv
0	1	0	0	141	1	1	0	./windowed/pose/paired/s_02/window_141.0.2.csv
0	1	0	0	141	1	1	0	./windowed/pose/paired/s_02/window_141.1.0.csv
0	1	0	0	141	1	1	0	./windowed/pose/paired/s_02/window_141.1.2.csv
0	1	0	0	141	1	1	0	./windowed/pose/paired/s_02/window_141.2.0.csv
0	1	0	0	141	1	1	0	./windowed/pose/paired/s_02/window_141.2.1.csv
0	1	0	0	142	1	1	0	./windowed/pose/paired/s_02/window_142.0.1.csv
0	1	0	0	142	1	1	0	./windowed/pose/paired/s_02/window_142.0.2.csv
0	1	0	0	142	1	1	0	./windowed/pose/paired/s_02/window_142.1.0.csv
0	1	0	0	142	1	1	0	./windowed/pose/paired/s_02/window_142.1.2.csv
0	1	0	0	142	1	1	0	./windowed/pose/paired/s_02/window_142.2.0.csv
0	1	0	0	142	1	1	0	./windowed/pose/paired/s_02/window_142.2.1.csv
0	2	0	0	143	2	0	2	./windowed/pose/paired/s_02/window_143.0.1.csv
0	1	0	0	143	2	2	0	./windowed/pose/paired/s_02/window_143.0.2.csv
0	0	0	0	143	0	2	-2	./windowed/pose/paired/s_02/window_143.1.0.csv
0	0	0	0	143	0	2	-2	./windowed/pose/paired/s_02/window_143.1.2.csv
0	1	0	0	143	2	2	0	./windowed/pose/paired/s_02/window_143.2.0.csv
0	2	0	0	143	2	0	2	./windowed/pose/paired/s_02/window_143.2.1.csv
0	0	0	0	144	1	2	-1	./windowed/pose/paired/s_02/window_144.0.1.csv
0	0	0	0	144	1	2	-1	./windowed/pose/paired/s_02/window_144.0.2.csv
0	2	0	0	144	2	1	1	./windowed/pose/paired/s_02/window_144.1.0.csv
0	1	0	0	144	2	2	0	./windowed/pose/paired/s_02/window_144.1.2.csv
0	2	0	0	144	2	1	1	./windowed/pose/paired/s_02/window_144.2.0.csv
0	1	0	0	144	2	2	0	./windowed/pose/paired/s_02/window_144.2.1.csv
0	2	0	0	145	2	0	2	./windowed/pose/paired/s_02/window_145.0.1.csv
0	1	0	0	145	2	2	0	./windowed/pose/paired/s_02/window_145.0.2.csv
0	0	0	0	145	0	2	-2	./windowed/pose/paired/s_02/window_145.1.0.csv
0	0	0	0	145	0	2	-2	./windowed/pose/paired/s_02/window_145.1.2.csv
0	1	0	0	145	2	2	0	./windowed/pose/paired/s_02/window_145.2.0.csv
0	2	0	0	145	2	0	2	./windowed/pose/paired/s_02/window_145.2.1.csv
0	2	0	0	146	2	0	2	./windowed/pose/paired/s_02/window_146.0.1.csv
0	1	0	0	146	2	2	0	./windowed/pose/paired/s_02/window_146.0.2.csv
0	0	0	0	146	0	2	-2	./windowed/pose/paired/s_02/window_146.1.0.csv
0	0	0	0	146	0	2	-2	./windowed/pose/paired/s_02/window_146.1.2.csv
0	1	0	0	146	2	2	0	./windowed/pose/paired/s_02/window_146.2.0.csv
0	2	0	0	146	2	0	2	./windowed/pose/paired/s_02/window_146.2.1.csv
0	2	0	0	147	2	0	2	./windowed/pose/paired/s_02/window_147.0.1.csv
0	1	0	0	147	2	2	0	./windowed/pose/paired/s_02/window_147.0.2.csv
0	0	0	0	147	0	2	-2	./windowed/pose/paired/s_02/window_147.1.0.csv
0	0	0	0	147	0	2	-2	./windowed/pose/paired/s_02/window_147.1.2.csv
0	1	0	0	147	2	2	0	./windowed/pose/paired/s_02/window_147.2.0.csv
0	2	0	0	147	2	0	2	./windowed/pose/paired/s_02/window_147.2.1.csv
0	2	0	0	148	2	0	2	./windowed/pose/paired/s_02/window_148.0.1.csv
0	1	0	0	148	2	2	0	./windowed/pose/paired/s_02/window_148.0.2.csv
0	0	0	0	148	0	2	-2	./windowed/pose/paired/s_02/window_148.1.0.csv
0	0	0	0	148	0	2	-2	./windowed/pose/paired/s_02/window_148.1.2.csv
0	1	0	0	148	2	2	0	./windowed/pose/paired/s_02/window_148.2.0.csv
0	2	0	0	148	2	0	2	./windowed/pose/paired/s_02/window_148.2.1.csv
0	2	0	0	149	2	0	2	./windowed/pose/paired/s_02/window_149.0.1.csv
0	1	0	0	149	2	2	0	./windowed/pose/paired/s_02/window_149.0.2.csv
0	0	0	0	149	0	2	-2	./windowed/pose/paired/s_02/window_149.1.0.csv
0	0	0	0	149	0	2	-2	./windowed/pose/paired/s_02/window_149.1.2.csv
0	1	0	0	149	2	2	0	./windowed/pose/paired/s_02/window_149.2.0.csv
0	2	0	0	149	2	0	2	./windowed/pose/paired/s_02/window_149.2.1.csv
0	2	0	0	150	2	0	2	./windowed/pose/paired/s_02/window_150.0.1.csv
0	1	0	0	150	2	2	0	./windowed/pose/paired/s_02/window_150.0.2.csv
0	0	0	0	150	0	2	-2	./windowed/pose/paired/s_02/window_150.1.0.csv
0	0	0	0	150	0	2	-2	./windowed/pose/paired/s_02/window_150.1.2.csv
0	1	0	0	150	2	2	0	./windowed/pose/paired/s_02/window_150.2.0.csv
0	2	0	0	150	2	0	2	./windowed/pose/paired/s_02/window_150.2.1.csv
0	1	0	0	0	2	2	0	./windowed/pose/paired/s_03/window_0.0.1.csv
0	2	0	0	0	2	0	2	./windowed/pose/paired/s_03/window_0.0.2.csv
0	1	0	0	0	2	2	0	./windowed/pose/paired/s_03/window_0.1.0.csv
0	2	0	0	0	2	0	2	./windowed/pose/paired/s_03/window_0.1.2.csv
0	0	0	0	0	0	2	-2	./windowed/pose/paired/s_03/window_0.2.0.csv
0	0	0	0	0	0	2	-2	./windowed/pose/paired/s_03/window_0.2.1.csv
0	1	0	0	1	2	2	0	./windowed/pose/paired/s_03/window_1.0.1.csv
0	2	0	0	1	2	0	2	./windowed/pose/paired/s_03/window_1.0.2.csv
0	1	0	0	1	2	2	0	./windowed/pose/paired/s_03/window_1.1.0.csv
0	2	0	0	1	2	0	2	./windowed/pose/paired/s_03/window_1.1.2.csv
0	0	0	0	1	0	2	-2	./windowed/pose/paired/s_03/window_1.2.0.csv
0	0	0	0	1	0	2	-2	./windowed/pose/paired/s_03/window_1.2.1.csv
0	1	0	0	2	2	2	0	./windowed/pose/paired/s_03/window_2.0.1.csv
0	2	0	0	2	2	0	2	./windowed/pose/paired/s_03/window_2.0.2.csv
0	1	0	0	2	2	2	0	./windowed/pose/paired/s_03/window_2.1.0.csv
0	2	0	0	2	2	0	2	./windowed/pose/paired/s_03/window_2.1.2.csv
0	0	0	0	2	0	2	-2	./windowed/pose/paired/s_03/window_2.2.0.csv
0	0	0	0	2	0	2	-2	./windowed/pose/paired/s_03/window_2.2.1.csv
0	1	0	0	3	2	2	0	./windowed/pose/paired/s_03/window_3.0.1.csv
0	2	0	0	3	2	0	2	./windowed/pose/paired/s_03/window_3.0.2.csv
0	1	0	0	3	2	2	0	./windowed/pose/paired/s_03/window_3.1.0.csv
0	2	0	0	3	2	0	2	./windowed/pose/paired/s_03/window_3.1.2.csv
0	0	0	0	3	0	2	-2	./windowed/pose/paired/s_03/window_3.2.0.csv
0	0	0	0	3	0	2	-2	./windowed/pose/paired/s_03/window_3.2.1.csv
0	1	0	0	4	2	2	0	./windowed/pose/paired/s_03/window_4.0.1.csv
0	2	0	0	4	2	0	2	./windowed/pose/paired/s_03/window_4.0.2.csv
0	1	0	0	4	2	2	0	./windowed/pose/paired/s_03/window_4.1.0.csv
0	2	0	0	4	2	0	2	./windowed/pose/paired/s_03/window_4.1.2.csv
0	0	0	0	4	0	2	-2	./windowed/pose/paired/s_03/window_4.2.0.csv
0	0	0	0	4	0	2	-2	./windowed/pose/paired/s_03/window_4.2.1.csv
0	1	0	0	5	2	2	0	./windowed/pose/paired/s_03/window_5.0.1.csv
0	2	0	0	5	2	0	2	./windowed/pose/paired/s_03/window_5.0.2.csv
0	1	0	0	5	2	2	0	./windowed/pose/paired/s_03/window_5.1.0.csv
0	2	0	0	5	2	0	2	./windowed/pose/paired/s_03/window_5.1.2.csv
0	0	0	0	5	0	2	-2	./windowed/pose/paired/s_03/window_5.2.0.csv
0	0	0	0	5	0	2	-2	./windowed/pose/paired/s_03/window_5.2.1.csv
0	1	0	0	6	2	2	0	./windowed/pose/paired/s_03/window_6.0.1.csv
0	1	0	0	6	2	2	0	./windowed/pose/paired/s_03/window_6.0.2.csv
0	1	0	0	6	2	2	0	./windowed/pose/paired/s_03/window_6.1.0.csv
0	1	0	0	6	2	2	0	./windowed/pose/paired/s_03/window_6.1.2.csv
0	1	0	0	6	2	2	0	./windowed/pose/paired/s_03/window_6.2.0.csv
0	1	0	0	6	2	2	0	./windowed/pose/paired/s_03/window_6.2.1.csv
0	0	0	0	7	0	2	-2	./windowed/pose/paired/s_03/window_7.0.1.csv
0	0	0	0	7	0	2	-2	./windowed/pose/paired/s_03/window_7.0.2.csv
0	2	0	0	7	2	0	2	./windowed/pose/paired/s_03/window_7.1.0.csv
0	1	0	0	7	2	2	0	./windowed/pose/paired/s_03/window_7.1.2.csv
0	2	0	0	7	2	0	2	./windowed/pose/paired/s_03/window_7.2.0.csv
0	1	0	0	7	2	2	0	./windowed/pose/paired/s_03/window_7.2.1.csv
0	0	0	0	8	0	2	-2	./windowed/pose/paired/s_03/window_8.0.1.csv
0	0	0	0	8	0	2	-2	./windowed/pose/paired/s_03/window_8.0.2.csv
0	2	0	0	8	2	0	2	./windowed/pose/paired/s_03/window_8.1.0.csv
0	1	0	0	8	2	2	0	./windowed/pose/paired/s_03/window_8.1.2.csv
0	2	0	0	8	2	0	2	./windowed/pose/paired/s_03/window_8.2.0.csv
0	1	0	0	8	2	2	0	./windowed/pose/paired/s_03/window_8.2.1.csv
0	2	0	0	9	2	1	1	./windowed/pose/paired/s_03/window_9.0.1.csv
0	1	0	0	9	2	2	0	./windowed/pose/paired/s_03/window_9.0.2.csv
0	0	0	0	9	1	2	-1	./windowed/pose/paired/s_03/window_9.1.0.csv
0	0	0	0	9	1	2	-1	./windowed/pose/paired/s_03/window_9.1.2.csv
0	1	0	0	9	2	2	0	./windowed/pose/paired/s_03/window_9.2.0.csv
0	2	0	0	9	2	1	1	./windowed/pose/paired/s_03/window_9.2.1.csv
0	2	0	0	10	2	1	1	./windowed/pose/paired/s_03/window_10.0.1.csv
0	1	0	0	10	2	2	0	./windowed/pose/paired/s_03/window_10.0.2.csv
0	0	0	0	10	1	2	-1	./windowed/pose/paired/s_03/window_10.1.0.csv
0	0	0	0	10	1	2	-1	./windowed/pose/paired/s_03/window_10.1.2.csv
0	1	0	0	10	2	2	0	./windowed/pose/paired/s_03/window_10.2.0.csv
0	2	0	0	10	2	1	1	./windowed/pose/paired/s_03/window_10.2.1.csv
0	0	0	0	11	0	2	-2	./windowed/pose/paired/s_03/window_11.0.1.csv
0	0	0	0	11	0	2	-2	./windowed/pose/paired/s_03/window_11.0.2.csv
0	2	0	0	11	2	0	2	./windowed/pose/paired/s_03/window_11.1.0.csv
0	1	0	0	11	2	2	0	./windowed/pose/paired/s_03/window_11.1.2.csv
0	2	0	0	11	2	0	2	./windowed/pose/paired/s_03/window_11.2.0.csv
0	1	0	0	11	2	2	0	./windowed/pose/paired/s_03/window_11.2.1.csv
0	0	0	0	12	0	2	-2	./windowed/pose/paired/s_03/window_12.0.1.csv
0	0	0	0	12	0	2	-2	./windowed/pose/paired/s_03/window_12.0.2.csv
0	2	0	0	12	2	0	2	./windowed/pose/paired/s_03/window_12.1.0.csv
0	1	0	0	12	2	2	0	./windowed/pose/paired/s_03/window_12.1.2.csv
0	2	0	0	12	2	0	2	./windowed/pose/paired/s_03/window_12.2.0.csv
0	1	0	0	12	2	2	0	./windowed/pose/paired/s_03/window_12.2.1.csv
0	1	0	0	13	2	2	0	./windowed/pose/paired/s_03/window_13.0.1.csv
0	1	0	0	13	2	2	0	./windowed/pose/paired/s_03/window_13.0.2.csv
0	1	0	0	13	2	2	0	./windowed/pose/paired/s_03/window_13.1.0.csv
